region_cd,sido_cd,sgg_cd,umd_cd,ri_cd,locatjumin_cd,locatjijuk_cd,locatadd_nm,locat_order,locat_rm,locathigh_cd,locallow_nm,adpt_de
2671025627,26,710,256,27,2671025627,2671025627,부산광역시 기장군 정관읍 모전리,8,,2671025600,모전리,20150923
2671025628,26,710,256,28,2671025628,2671025628,부산광역시 기장군 정관읍 용수리,9,,2671025600,용수리,20150923
2671025629,26,710,256,29,2671025629,2671025629,부산광역시 기장군 정관읍 두명리,10,,2671025600,두명리,20150923
2671025630,26,710,256,30,2671025630,2671025630,부산광역시 기장군 정관읍 예림리,11,,2671025600,예림리,20150923
2671033000,26,710,330,00,2671033000,2671033000,부산광역시 기장군 철마면,5,,2671000000,철마면,
2671033021,26,710,330,21,2671033021,2671033021,부산광역시 기장군 철마면 와여리,1,,2671033000,와여리,
3020014800,30,200,148,00,3020014800,3020014800,대전광역시 유성구 금고동,48,,3020000000,금고동,
3020014900,30,200,149,00,3020014900,3020014900,대전광역시 유성구 대동,49,,3020000000,대동,
2671033022,26,710,330,22,2671033022,2671033022,부산광역시 기장군 철마면 장전리,2,,2671033000,장전리,
2671033023,26,710,330,23,2671033023,2671033023,부산광역시 기장군 철마면 백길리,3,,2671033000,백길리,
2671033024,26,710,330,24,2671033024,2671033024,부산광역시 기장군 철마면 송정리,4,,2671033000,송정리,
2671033025,26,710,330,25,2671033025,2671033025,부산광역시 기장군 철마면 웅천리,5,,2671033000,웅천리,
2671033026,26,710,330,26,2671033026,2671033026,부산광역시 기장군 철마면 연구리,6,,2671033000,연구리,
2671033027,26,710,330,27,2671033027,2671033027,부산광역시 기장군 철마면 구칠리,7,,2671033000,구칠리,
2671033028,26,710,330,28,2671033028,2671033028,부산광역시 기장군 철마면 이곡리,8,,2671033000,이곡리,
2671033029,26,710,330,29,2671033029,2671033029,부산광역시 기장군 철마면 고촌리,9,,2671033000,고촌리,
2671033030,26,710,330,30,2671033030,2671033030,부산광역시 기장군 철마면 안평리,10,,2671033000,안평리,
2671033031,26,710,330,31,2671033031,2671033031,부산광역시 기장군 철마면 임기리,11,,2671033000,임기리,
2700000000,27,000,000,00,2700000000,2700000000,대구광역시,3,,0000000000,대구광역시,
2711000000,27,110,000,00,2711000000,2711000000,대구광역시 중구,1,,2700000000,중구,
2711010100,27,110,101,00,2711010100,2711010100,대구광역시 중구 동인동1가,1,,2711000000,동인동1가,
2711010200,27,110,102,00,2711010200,2711010200,대구광역시 중구 동인동2가,2,,2711000000,동인동2가,
2711010300,27,110,103,00,2711010300,2711010300,대구광역시 중구 동인동3가,3,,2711000000,동인동3가,
2711010400,27,110,104,00,2711010400,2711010400,대구광역시 중구 동인동4가,4,,2711000000,동인동4가,
2711010500,27,110,105,00,2711010500,2711010500,대구광역시 중구 삼덕동1가,5,,2711000000,삼덕동1가,
2711010600,27,110,106,00,2711010600,2711010600,대구광역시 중구 삼덕동2가,6,,2711000000,삼덕동2가,
2711010700,27,110,107,00,2711010700,2711010700,대구광역시 중구 삼덕동3가,7,,2711000000,삼덕동3가,
2711010800,27,110,108,00,2711010800,2711010800,대구광역시 중구 봉산동,8,,2711000000,봉산동,
2711010900,27,110,109,00,2711010900,2711010900,대구광역시 중구 장관동,9,,2711000000,장관동,
2711011000,27,110,110,00,2711011000,2711011000,대구광역시 중구 상서동,10,,2711000000,상서동,
2711011100,27,110,111,00,2711011100,2711011100,대구광역시 중구 수동,11,,2711000000,수동,
2711011200,27,110,112,00,2711011200,2711011200,대구광역시 중구 덕산동,12,,2711000000,덕산동,
2711011300,27,110,113,00,2711011300,2711011300,대구광역시 중구 종로1가,13,,2711000000,종로1가,
2711011400,27,110,114,00,2711011400,2711011400,대구광역시 중구 종로2가,14,,2711000000,종로2가,
2711011500,27,110,115,00,2711011500,2711011500,대구광역시 중구 사일동,15,,2711000000,사일동,
2711011600,27,110,116,00,2711011600,2711011600,대구광역시 중구 동일동,16,,2711000000,동일동,
2711011700,27,110,117,00,2711011700,2711011700,대구광역시 중구 남일동,17,,2711000000,남일동,
2711011800,27,110,118,00,2711011800,2711011800,대구광역시 중구 전동,18,,2711000000,전동,
2711011900,27,110,119,00,2711011900,2711011900,대구광역시 중구 동성로3가,19,,2711000000,동성로3가,
2711012000,27,110,120,00,2711012000,2711012000,대구광역시 중구 동문동,20,,2711000000,동문동,
2711012100,27,110,121,00,2711012100,2711012100,대구광역시 중구 문화동,21,,2711000000,문화동,
2711012200,27,110,122,00,2711012200,2711012200,대구광역시 중구 공평동,22,,2711000000,공평동,
2711012300,27,110,123,00,2711012300,2711012300,대구광역시 중구 동성로2가,23,,2711000000,동성로2가,
2711012400,27,110,124,00,2711012400,2711012400,대구광역시 중구 태평로1가,24,,2711000000,태평로1가,
2711012500,27,110,125,00,2711012500,2711012500,대구광역시 중구 교동,25,,2711000000,교동,
2711012600,27,110,126,00,2711012600,2711012600,대구광역시 중구 용덕동,26,,2711000000,용덕동,
2711012700,27,110,127,00,2711012700,2711012700,대구광역시 중구 상덕동,27,,2711000000,상덕동,
2711012800,27,110,128,00,2711012800,2711012800,대구광역시 중구 완전동,28,,2711000000,완전동,
2711012900,27,110,129,00,2711012900,2711012900,대구광역시 중구 도원동,29,,2711000000,도원동,
2711013000,27,110,130,00,2711013000,2711013000,대구광역시 중구 수창동,30,,2711000000,수창동,
2711013100,27,110,131,00,2711013100,2711013100,대구광역시 중구 태평로3가,31,,2711000000,태평로3가,
2711013200,27,110,132,00,2711013200,2711013200,대구광역시 중구 인교동,32,,2711000000,인교동,
2711013300,27,110,133,00,2711013300,2711013300,대구광역시 중구 서야동,33,,2711000000,서야동,
2711013400,27,110,134,00,2711013400,2711013400,대구광역시 중구 서성로1가,34,,2711000000,서성로1가,
2711013500,27,110,135,00,2711013500,2711013500,대구광역시 중구 시장북로,35,,2711000000,시장북로,
2711013600,27,110,136,00,2711013600,2711013600,대구광역시 중구 하서동,36,,2711000000,하서동,
2711013700,27,110,137,00,2711013700,2711013700,대구광역시 중구 남성로,37,,2711000000,남성로,
2711013800,27,110,138,00,2711013800,2711013800,대구광역시 중구 계산동1가,38,,2711000000,계산동1가,
2711013900,27,110,139,00,2711013900,2711013900,대구광역시 중구 계산동2가,39,,2711000000,계산동2가,
2711014000,27,110,140,00,2711014000,2711014000,대구광역시 중구 동산동,40,,2711000000,동산동,
2711014100,27,110,141,00,2711014100,2711014100,대구광역시 중구 서문로2가,41,,2711000000,서문로2가,
2711014200,27,110,142,00,2711014200,2711014200,대구광역시 중구 서성로2가,42,,2711000000,서성로2가,
2711014300,27,110,143,00,2711014300,2711014300,대구광역시 중구 포정동,43,,2711000000,포정동,
2711014400,27,110,144,00,2711014400,2711014400,대구광역시 중구 서문로1가,44,,2711000000,서문로1가,
2711014500,27,110,145,00,2711014500,2711014500,대구광역시 중구 서내동,45,,2711000000,서내동,
2711014600,27,110,146,00,2711014600,2711014600,대구광역시 중구 북성로2가,46,,2711000000,북성로2가,
2711014700,27,110,147,00,2711014700,2711014700,대구광역시 중구 대안동,47,,2711000000,대안동,
2711014800,27,110,148,00,2711014800,2711014800,대구광역시 중구 동성로1가,48,,2711000000,동성로1가,
2711014900,27,110,149,00,2711014900,2711014900,대구광역시 중구 태평로2가,49,,2711000000,태평로2가,
2711015000,27,110,150,00,2711015000,2711015000,대구광역시 중구 북성로1가,50,,2711000000,북성로1가,
2711015100,27,110,151,00,2711015100,2711015100,대구광역시 중구 화전동,51,,2711000000,화전동,
2711015200,27,110,152,00,2711015200,2711015200,대구광역시 중구 향촌동,52,,2711000000,향촌동,
2711015300,27,110,153,00,2711015300,2711015300,대구광역시 중구 북내동,53,,2711000000,북내동,
2711015400,27,110,154,00,2711015400,2711015400,대구광역시 중구 대신동,54,,2711000000,대신동,
2711015500,27,110,155,00,2711015500,2711015500,대구광역시 중구 달성동,55,,2711000000,달성동,
2711015600,27,110,156,00,2711015600,2711015600,대구광역시 중구 남산동,56,,2711000000,남산동,
2711015700,27,110,157,00,2711015700,2711015700,대구광역시 중구 대봉동,57,,2711000000,대봉동,
2714000000,27,140,000,00,2714000000,2714000000,대구광역시 동구,2,,2700000000,동구,
3020014500,30,200,145,00,3020014500,3020014500,대전광역시 유성구 봉산동,45,,3020000000,봉산동,
3020014600,30,200,146,00,3020014600,3020014600,대전광역시 유성구 관평동,46,,3020000000,관평동,
3020014700,30,200,147,00,3020014700,3020014700,대전광역시 유성구 송강동,47,,3020000000,송강동,
2714010100,27,140,101,00,2714010100,2714010100,대구광역시 동구 신암동,1,,2714000000,신암동,
2714010200,27,140,102,00,2714010200,2714010200,대구광역시 동구 신천동,2,,2714000000,신천동,
2714010300,27,140,103,00,2714010300,2714010300,대구광역시 동구 효목동,3,,2714000000,효목동,
2714010400,27,140,104,00,2714010400,2714010400,대구광역시 동구 평광동,4,,2714000000,평광동,
2714010500,27,140,105,00,2714010500,2714010500,대구광역시 동구 봉무동,5,,2714000000,봉무동,
2714010600,27,140,106,00,2714010600,2714010600,대구광역시 동구 불로동,6,,2714000000,불로동,
2714010700,27,140,107,00,2714010700,2714010700,대구광역시 동구 도동,7,,2714000000,도동,
2714010800,27,140,108,00,2714010800,2714010800,대구광역시 동구 지저동,8,,2714000000,지저동,
2714010900,27,140,109,00,2714010900,2714010900,대구광역시 동구 입석동,9,,2714000000,입석동,
2714011000,27,140,110,00,2714011000,2714011000,대구광역시 동구 검사동,10,,2714000000,검사동,
2714011100,27,140,111,00,2714011100,2714011100,대구광역시 동구 방촌동,11,,2714000000,방촌동,
2714011200,27,140,112,00,2714011200,2714011200,대구광역시 동구 둔산동,12,,2714000000,둔산동,
2714011300,27,140,113,00,2714011300,2714011300,대구광역시 동구 부동,13,,2714000000,부동,
2714011400,27,140,114,00,2714011400,2714011400,대구광역시 동구 신평동,14,,2714000000,신평동,
2714011500,27,140,115,00,2714011500,2714011500,대구광역시 동구 서호동,15,,2714000000,서호동,
2714011600,27,140,116,00,2714011600,2714011600,대구광역시 동구 동호동,16,,2714000000,동호동,
2714011700,27,140,117,00,2714011700,2714011700,대구광역시 동구 신기동,17,,2714000000,신기동,
2714011800,27,140,118,00,2714011800,2714011800,대구광역시 동구 율하동,18,,2714000000,율하동,
2714011900,27,140,119,00,2714011900,2714011900,대구광역시 동구 용계동,19,,2714000000,용계동,
2714012000,27,140,120,00,2714012000,2714012000,대구광역시 동구 율암동,20,,2714000000,율암동,
2714012100,27,140,121,00,2714012100,2714012100,대구광역시 동구 상매동,21,,2714000000,상매동,
2714012200,27,140,122,00,2714012200,2714012200,대구광역시 동구 매여동,22,,2714000000,매여동,
2714012300,27,140,123,00,2714012300,2714012300,대구광역시 동구 각산동,23,,2714000000,각산동,
2714012400,27,140,124,00,2714012400,2714012400,대구광역시 동구 신서동,24,,2714000000,신서동,
2714012500,27,140,125,00,2714012500,2714012500,대구광역시 동구 동내동,25,,2714000000,동내동,
2714012600,27,140,126,00,2714012600,2714012600,대구광역시 동구 괴전동,26,,2714000000,괴전동,
2714012700,27,140,127,00,2714012700,2714012700,대구광역시 동구 금강동,27,,2714000000,금강동,
2714012800,27,140,128,00,2714012800,2714012800,대구광역시 동구 대림동,28,,2714000000,대림동,
2720010100,27,200,101,00,2720010100,2720010100,대구광역시 남구 이천동,1,,2720000000,이천동,
2720010200,27,200,102,00,2720010200,2720010200,대구광역시 남구 봉덕동,2,,2720000000,봉덕동,
2720010300,27,200,103,00,2720010300,2720010300,대구광역시 남구 대명동,3,,2720000000,대명동,
2723000000,27,230,000,00,2723000000,2723000000,대구광역시 북구,5,,2700000000,북구,
2723010100,27,230,101,00,2723010100,2723010100,대구광역시 북구 칠성동1가,1,,2723000000,칠성동1가,
2723010200,27,230,102,00,2723010200,2723010200,대구광역시 북구 칠성동2가,2,,2723000000,칠성동2가,
2723010300,27,230,103,00,2723010300,2723010300,대구광역시 북구 고성동1가,3,,2723000000,고성동1가,
2723010400,27,230,104,00,2723010400,2723010400,대구광역시 북구 고성동2가,4,,2723000000,고성동2가,
2723010500,27,230,105,00,2723010500,2723010500,대구광역시 북구 고성동3가,5,,2723000000,고성동3가,
2723010600,27,230,106,00,2723010600,2723010600,대구광역시 북구 침산동,6,,2723000000,침산동,
2723010700,27,230,107,00,2723010700,2723010700,대구광역시 북구 노원동1가,7,,2723000000,노원동1가,
2723010800,27,230,108,00,2723010800,2723010800,대구광역시 북구 노원동2가,8,,2723000000,노원동2가,
2723010900,27,230,109,00,2723010900,2723010900,대구광역시 북구 노원동3가,9,,2723000000,노원동3가,
2723011000,27,230,110,00,2723011000,2723011000,대구광역시 북구 대현동,10,,2723000000,대현동,
2723011100,27,230,111,00,2723011100,2723011100,대구광역시 북구 산격동,11,,2723000000,산격동,
2723011200,27,230,112,00,2723011200,2723011200,대구광역시 북구 복현동,12,,2723000000,복현동,
2723011300,27,230,113,00,2723011300,2723011300,대구광역시 북구 검단동,13,,2723000000,검단동,
2723011400,27,230,114,00,2723011400,2723011400,대구광역시 북구 동변동,14,,2723000000,동변동,
2723011500,27,230,115,00,2723011500,2723011500,대구광역시 북구 서변동,15,,2723000000,서변동,
2723011600,27,230,116,00,2723011600,2723011600,대구광역시 북구 조야동,16,,2723000000,조야동,
2723011700,27,230,117,00,2723011700,2723011700,대구광역시 북구 노곡동,17,,2723000000,노곡동,
2723011800,27,230,118,00,2723011800,2723011800,대구광역시 북구 읍내동,18,,2723000000,읍내동,
2723011900,27,230,119,00,2723011900,2723011900,대구광역시 북구 동호동,19,,2723000000,동호동,
2723012000,27,230,120,00,2723012000,2723012000,대구광역시 북구 학정동,20,,2723000000,학정동,
2723012100,27,230,121,00,2723012100,2723012100,대구광역시 북구 도남동,21,,2723000000,도남동,
2723012200,27,230,122,00,2723012200,2723012200,대구광역시 북구 국우동,22,,2723000000,국우동,
2723012300,27,230,123,00,2723012300,2723012300,대구광역시 북구 구암동,23,,2723000000,구암동,
2723012400,27,230,124,00,2723012400,2723012400,대구광역시 북구 동천동,24,,2723000000,동천동,
2723012500,27,230,125,00,2723012500,2723012500,대구광역시 북구 관음동,25,,2723000000,관음동,
2723012600,27,230,126,00,2723012600,2723012600,대구광역시 북구 태전동,26,,2723000000,태전동,
2723012700,27,230,127,00,2723012700,2723012700,대구광역시 북구 매천동,27,,2723000000,매천동,
2723012800,27,230,128,00,2723012800,2723012800,대구광역시 북구 팔달동,28,,2723000000,팔달동,
